분류,식품명,무게(g),칼로리(kcal),탄수화물(g),단백질(g),지방(g)
어패류 및 기타 수산물,"오징어, 포, 조미하여 말린것",1,2.8,0.004,0.635,0.027
어패류 및 기타 수산물,"오징어, 갑오징어, 생것",1,0.75,0.001,0.151,0.012
어패류 및 기타 수산물,"오징어, 갑오징어, 말린것",1,3.39,0.032,0.668,0.047
어패류 및 기타 수산물,"오징어, 살오징어, 생것",1,0.72,0.002,0.157,0.005
어패류 및 기타 수산물,"오징어, 쇠갑오징어, 생것",1,0.79,0.002,0.169,0.007
어패류 및 기타 수산물,"오징어, 참갑오징어, 생것",1,0.76,0.002,0.173,0.002
어패류 및 기타 수산물,"오징어, 양념젓갈",1,1.66,0.27,0.0988,0.0204
어패류 및 기타 수산물,"오징어, 내장, 젓갈",1,0.98,0.05,0.16,0.015
어패류 및 기타 수산물,"주꾸미, 생것",1,0.52,0.005,0.108,0.005
어패류 및 기타 수산물,"오징어, 채, 조미하여 말린것",1,2.82,0.2279,0.3931,0.0241
어패류 및 기타 수산물,"해파리, 생것",1,0.06,0.001,0.013,0
어패류 및 기타 수산물,"어묵, 찐어묵",1,1.15,0.1653,0.0975,0.0109
어패류 및 기타 수산물,"어묵, 구운것",1,1.41,0.156,0.154,0.017
어패류 및 기타 수산물,"낙지, 양념젓갈",1,1.61,0.2714,0.1,0.0136
어패류 및 기타 수산물,"멍게, 양념젓갈",1,1.4,0.2299,0.0925,0.0119
어패류 및 기타 수산물,"어묵, 게맛살 첨가",1,1.12,0.152,0.108,0.008
해조류,"김, 김밥용김, 말린것",1,1.82,0.4619,0.3846,0.0282
해조류,"김, 둥근돌김, 말린것",1,1.65,0.433,0.355,0.017
해조류,"김, 조미김, 구운것",1,3.07,0.0482,0.3769,0.4923
해조류,"김, 참김, 생것",1,0.12,0.02,0.033,0.004
해조류,"김, 참김, 말린것",1,1.65,0.403,0.386,0.017
해조류,"김, 참김, 구운것",1,1.74,0.417,0.433,0.009
해조류,"김, 초밥김, 말린것",1,1.51,0.409,0.327,0.008
해조류,"톳, 생것",1,0.16,0.05,0.019,0.004
해조류,"톳, 말린것",1,0.81,0.32,0.066,0.008
해조류,"톳, 삶아서 말린것",1,1.35,0.597,0.062,0.008
해조류,"곰피, 말린것",1,1.41,0.547,0.129,0.013
해조류,"곰피, 가루",1,1.29,0.514,0.1,0.014
해조류,"대황, 말린것",1,1.45,0.645,0.073,0.002
해조류,"미역, 생것",1,0.12,0.037,0.0168,0.0029
해조류,"미역, 말린것",1,1.5,0.4365,0.2031,0.0483
해조류,"미역, 가루",1,1.34,0.524,0.107,0.018
해조류,"미역, 염장",1,0.34,0.088,0.06,0.009
해조류,"미역, 염장, 데친것",1,0.35,0.093,0.06,0.009
해조류,"미역, 줄기, 생것",1,0.14,0.046,0.018,0.002
해조류,"미역, 줄기, 염장 후 탈염, 삶은것",1,0.18,0.055,0.011,0.003
해조류,"미역, 양식, 생것",1,0.15,0.05,0.021,0.002
해조류,"석묵, 말린것",1,0.38,0.091,0.096,0.002
해조류,"순채, 생것",1,0.22,0.071,0.025,0.007
해조류,"청각, 생것",1,0.08,0.016,0.014,0.004
해조류,"청각, 말린것",1,1.37,0.528,0.138,0.008
해조류,"파래, 생것",1,0.11,0.0295,0.0218,0.0015
해조류,"파래, 말린것",1,2.01,0.417,0.221,0.006
해조류,"파래, 가시파래, 말린것",1,1.36,0.465,0.2,0.007
해조류,"파래, 갈파래, 말린것",1,1.29,0.401,0.231,0.005
해조류,"파래, 납작파래, 생것",1,0.17,0.035,0.033,0.007
해조류,"파래, 창자파래, 말린것",1,1.42,0.458,0.236,0.008
해조류,"파래, 홑파래, 말린것",1,1.46,0.532,0.172,0.011
해조류,"다시마, 생것",1,0.12,0.042,0.011,0.002
해조류,"다시마, 말린것",1,1.1,0.452,0.074,0.011
해조류,"다시마, 염장",1,0.16,0.06,0.012,0.003
해조류,"갈래곰보, 생것",1,0.12,0.046,0.009,0.002
해조류,"꼬시래기, 생것",1,0.17,0.062,0.018,0.002
해조류,"뜸부기, 말린것",1,1.28,0.521,0.061,0.025
해조류,"매생이, 생것",1,0.39,0.0819,0.0388,0.0329
해조류,"매생이, 말린것",1,1.25,0.406,0.206,0.005
해조류,"모자반, 생것",1,0.18,0.067,0.018,0.002
해조류,"모자반, 말린것",1,1.29,0.457,0.152,0.017
해조류,"모자반, 가루",1,1.27,0.408,0.14,0.039
해조류,"모자반, 염장",1,0.18,0.054,0.031,0.002
해조류,"불등풀가사리, 말린것",1,1.47,0.557,0.165,0.006
해조류,"우뭇가사리, 생것",1,0.46,0.185,0.042,0.002
해조류,"진두발, 말린것",1,1.19,0.535,0.025,0.015
해조류,"클로렐라, 말린것",1,1.74,0.257,0.453,0.072
우유류 및 유제품,"분유, 1단계",1,5.08,0.5688,0.1241,0.2575
우유류 및 유제품,"분유, 2단계",1,5.06,0.5693,0.1263,0.2538
우유류 및 유제품,"분유, 3단계",1,4.77,0.5604,0.1691,0.2065
우유류 및 유제품,"분유, 전지",1,5.09,0.3907,0.2546,0.2732
우유류 및 유제품,"분유, 탈지",1,3.58,0.5316,0.3388,0.0097
우유류 및 유제품,"연유, 점성이 높은것",1,3.67,0.6631,0.0776,0.0784
우유류 및 유제품,"연유, 점성이 낮은것",1,1.26,0.131,0.0556,0.0573
우유류 및 유제품,"우유, 가공우유, 딸기맛",1,0.68,0.1234,0.0229,0.0112
우유류 및 유제품,"우유, 가공우유, 초코맛",1,0.71,0.1214,0.0261,0.0141
우유류 및 유제품,"우유, 가공우유, 커피맛",1,0.61,0.0982,0.0244,0.0138
우유류 및 유제품,"우유, 가공우유, 바나나맛",1,0.9,0.1313,0.0263,0.0302
우유류 및 유제품,"우유, 강화우유, 고칼슘",1,0.63,0.0653,0.0298,0.0277
우유류 및 유제품,"우유, 저지방우유",1,0.42,0.0486,0.0343,0.009
우유류 및 유제품,"치즈, 모차렐라",1,2.36,0.0315,0.1734,0.1649
우유류 및 유제품,"치즈, 체다",1,2.98,0.0617,0.1876,0.213
우유류 및 유제품,"치즈, 카테지",1,0.99,0.019,0.133,0.045
우유류 및 유제품,"치즈, 크림",1,3.5,0.0552,0.0615,0.3444
우유류 및 유제품,"치즈, 파르메산(파마산)",1,4.2,0.1391,0.2842,0.2784
우유류 및 유제품,"치즈, 블루",1,3.53,0.0234,0.214,0.2874
우유류 및 유제품,"치즈, 브리",1,3.34,0.0045,0.2075,0.2768
우유류 및 유제품,"치즈, 까망베르",1,3,0.0046,0.198,0.2426
우유류 및 유제품,"치즈, 고다",1,3.56,0.0222,0.2494,0.2744
우유류 및 유제품,"치즈, 브릭",1,3.71,0.0279,0.2324,0.2968
우유류 및 유제품,"치즈, 리코타",1,1.59,0.067,0.071,0.115
우유류 및 유제품,"크림, 생크림",1,3.68,0.0498,0.0203,0.3781
우유류 및 유제품,"크림, 휘핑, 동물성",1,3.54,0.0643,0.0201,0.3555
우유류 및 유제품,"크림, 휘핑, 식물성",1,2.68,0.1796,0.0011,0.2176
우유류 및 유제품,"치즈, 모차렐라, 슈레드타입",1,2.93,0.0566,0.266,0.1737
우유류 및 유제품,"아이스크림, 딸기맛",1,1.92,0.276,0.032,0.084
우유류 및 유제품,"아이스크림, 바닐라맛",1,1.79,0.2225,0.0498,0.0783
우유류 및 유제품,"아이스크림, 초콜릿맛",1,2.16,0.282,0.038,0.11
우유류 및 유제품,"아이스크림, 유지방 8%",1,1.78,0.232,0.039,0.08
우유류 및 유제품,"아이스크림, 유지방 12%",1,2.05,0.224,0.035,0.12
우유류 및 유제품,"아이스크림, 소프트 아이스크림, 바닐라맛",1,1.39,0.235,0.0238,0.0398
우유류 및 유제품,"요구르트, 액상",1,0.65,0.1523,0.0129,0.0002
우유류 및 유제품,"요구르트, 액상, 저당",1,0.45,0.1038,0.0111,0.0002
우유류 및 유제품,"요구르트, 액상(농후), 딸기맛",1,0.85,0.1349,0.0329,0.0222
우유류 및 유제품,"요구르트, 액상(농후), 플레인",1,0.85,0.1166,0.0303,0.0296
우유류 및 유제품,"요구르트, 액상(농후), 식이섬유 첨가",1,0.97,0.1381,0.0319,0.0326
우유류 및 유제품,"요구르트, 액상(농후), 저지방, 식이섬유 첨가",1,0.74,0.1208,0.0354,0.0136
우유류 및 유제품,"요구르트, 액상(농후), 사과맛, 식이섬유 첨가",1,1.09,0.1891,0.0257,0.0271
우유류 및 유제품,"요구르트, 액상(농후), 플레인, 식이섬유 첨가",1,0.87,0.123,0.0231,0.0322
우유류 및 유제품,"요구르트, 호상, 딸기맛",1,0.95,0.1553,0.0295,0.0246
우유류 및 유제품,"요구르트, 호상, 플레인",1,0.89,0.0837,0.0518,0.0384
우유류 및 유제품,"요구르트, 호상, 망고맛",1,0.92,0.1244,0.0455,0.027
우유류 및 유제품,"커피크리머, 가루",1,5.14,0.622,0.0157,0.2911
우유류 및 유제품,"커피크리머, 액상, 식물성지방",1,2.44,0.018,0.043,0.248
우유류 및 유제품,"커피크리머, 액상, 유지방",1,2.05,0.055,0.052,0.183
유지류,"땅콩 버터, 청크",1,5.89,0.2157,0.2406,0.4994
유지류,"땅콩 버터, 크림",1,5.98,0.2231,0.2221,0.5136
차류,"녹차, 가루",1,3.79,0.6691,0.2237,0.0247
차류,"녹차, 인동녹차, 말린것",1,3.29,0.633,0.168,0.01
차류,"녹차, 말린것",1,3.88,0.6417,0.2666,0.0273
차류,"녹차, 장군차, 말린것",1,3.61,0.599,0.28,0.01
차류,"녹차, 현미",1,0.01,0.0015,0.0002,0
차류,"쑥차, 말린것",1,3.38,0.564,0.263,0.008
차류,"커피, 커피가루, 디카페인",1,3.51,0.76,0.116,0.002
차류,"커피, 아메리카노(2샷)",1,0.02,0.0048,0.0002,0.0002
차류,"커피, 에스프레소",1,0.22,0.0493,0.002,0.0022
차류,"커피, 캔",1,0.38,0.0834,0.0081,0.0012
차류,"커피, 커피가루, 인스턴트",1,3.48,0.6606,0.1981,0.0049
차류,"커피, 커피가루, 물에 탄것(중량 1g)",1,0.04,0.007,0.002,0.0001
차류,"커피, 커피가루, 설탕, 인스턴트",1,3.74,0.8865,0.066,0.0017
차류,"커피, 커피가루, 설탕, 물에 탄것(중량 2.7g)",1,0.17,0.0398,0.0018,0
차류,"커피, 커피가루, 설탕, 크림, 인스턴트",1,4.26,0.838,0.0359,0.0854
차류,"커피, 커피가루, 설탕, 크림, 물에 탄것(중량 12g)",1,0.51,0.1006,0.0043,0.0103
차류,"홍차, 레몬",1,0.33,0.083,0,0
차류,"홍차, 복숭아, 캔",1,0.3,0.0759,0,0
차류,"홍차, 복숭아, 가루",1,3.97,0.9812,0.0032,0.0038
차류,"커피, 원두",1,0.04,0.007,0.002,0
차류,"감잎차, 가루",1,3.35,0.675,0.122,0.028
차류,"계피차, 가루",1,3.57,0.89,0,0.014
차류,"국화차, 말린것",1,3.58,0.699,0.145,0.023
차류,"결명자차, 말린것",1,3.91,0.67,0.198,0.049
차류,"구기자차, 말린것",1,3.84,0.572,0.146,0.107
차류,"구절초차, 말린것",1,3.45,0.721,0.111,0.013
차류,"녹차라떼, 가루",1,4.66,0.725,0.0528,0.1716
차류,"두충차, 가루",1,3.54,0.679,0.143,0.038
차류,"상지차, 말린것",1,3.6,0.786,0.06,0.024
차류,"생강차, 가루",1,3.53,0.907,0.001,0.002
차류,"쌍화차, 가루",1,4.11,0.9261,0.0164,0.0381
차류,"우롱차, 캔",1,0,0.001,0,0
차류,"유자차, 고형물 포함",1,0.73,0.1805,0.0003,0.0001
차류,"율무차, 가루",1,4.63,0.6856,0.0857,0.1717
차류,"인삼차, 과립차, 가루",1,3.97,0.9652,0.0089,0.0078
차류,"코코아, 밀크코코아, 가루",1,4.23,0.7463,0.0984,0.0945
차류,"코코아, 가루",1,2.68,0.4363,0.2285,0.2006
차류,"오미자차, 말린것",1,3.71,0.608,0.163,0.07
차류,"치커리차, 말린것",1,3.69,0.846,0.073,0.002
차류,"홍삼차, 가루",1,3.82,0.958,0.013,0.007
음료류,"채소 주스, 녹즙",1,0.28,0.0567,0.0099,0.0011
음료류,"혼합 음료, 비타민C 함유",1,0.56,0.1389,0,0.0001
음료류,"식혜, 캔",1,0.32,0.0791,0.0006,0
음료류,"젖산 음료, 복숭아맛",1,0.36,0.0885,0.0021,0.0001
음료류,"이온 음료, 레몬향",1,0.37,0.0916,0,0
음료류,"탄산 음료, 레몬소다",1,0.44,0.1088,0,0
음료류,"탄산 음료, 보리소다",1,0.47,0.1177,0,0
음료류,"탄산 음료, 사이다",1,0.4,0.0998,0,0
음료류,"탄산 음료, 소다수",1,0,0,0,0
음료류,"탄산 음료, 오렌지소다",1,0.48,0.1208,0,0
음료류,"탄산 음료, 요구르트소다",1,0.47,0.1174,0,0
음료류,"탄산 음료, 저칼로리콜라",1,0.02,0.0029,0.0011,0.0003
음료류,"탄산 음료, 진저에일",1,0.34,0.0876,0,0
음료류,"탄산 음료, 콜라",1,0.38,0.0946,0,0
음료류,"탄산 음료, 파인애플소다",1,0.45,0.113,0,0.001
음료류,"탄산 음료, 포도소다",1,0.52,0.1307,0,0
음료류,"셰이크, 딸기맛",1,1.13,0.189,0.034,0.028
음료류,"셰이크, 바닐라맛",1,1.48,0.1959,0.0337,0.0652
음료류,"셰이크, 초콜릿맛",1,1.19,0.2115,0.0305,0.027
주류,"맥주, 알코올 4.5%",1,0.46,0.0327,0.0021,0.0001
주류,"맥주, 흑맥주, 알코올 4.2%",1,0.45,0.036,0.004,0
주류,"소주, 알코올 17.8%",1,1.27,0.0008,0,0
주류,"소주, 알코올 25%",1,1.78,0,0,0
주류,"청주, 알코올 16%",1,1.32,0.0424,0.0041,0
주류,"막걸리, 알코올 6%",1,0.54,0.0156,0.0098,0.0015
주류,"보드카, 알코올 40%",1,2.37,0,0,0
주류,"브랜디, 알코올 43%",1,2.34,0,0,0
주류,"샴페인, 알코올 6%",1,0.45,0.005,0,0
주류,"고량주, 알코올 50%",1,3.55,0,0,0
주류,"위스키, 알코올 40%",1,2.84,0.0007,0.0003,0
주류,"칵테일, 다이키리",1,1.25,0.157,0,0
주류,"칵테일, 테킬라썬라이즈",1,1.1,0.113,0.003,0.001
주류,"칵테일, 위스키사워, 알코올 16.8%",1,1.49,0.1317,0,0.0003
주류,"칵테일, 페퍼민트, 알코올 20%",1,3,0.376,0,0
주류,"칵테일, 피냐콜라다, 알코올 9.9%",1,2.37,0.276,0.006,0.076
주류,"포도주, 백포도주, 알코올 12%",1,0.96,0.024,0.002,0
주류,"포도주, 적포도주, 알코올 12%",1,1.05,0.048,0.002,0
주류,"포도주, 적포도주, 알코올 13%",1,1.01,0.0185,0.0021,0
주류,"포도주, 백포도주, 무스카데",1,0.82,0.0523,0.0007,0
주류,"포도주, 백포도주, 샤르도네",1,0.84,0.0216,0.0007,0
주류,"포도주, 백포도주, 쇼비뇽블랑",1,0.81,0.0205,0.0007,0
주류,"오가피주, 알코올 13%",1,1.07,0.019,0.017,0
주류,"복분자주, 알코올 15%",1,1.37,0.0749,0.0012,0
조미료류,"간장, 개량, 양조",1,1.03,0.1654,0.0915,0
조미료류,"간장, 개량, 산분해",1,0.54,0.0559,0.0741,0.0019
조미료류,"간장, 재래",1,0.34,0.0247,0.0592,0.0003
조미료류,"겨자, 가루",1,4.13,0.4997,0.1835,0.2268
조미료류,"계피, 가루",1,3.43,0.8107,0.0355,0.0051
조미료류,"고기 소스, 통조림",1,0.96,0.101,0.038,0.05
조미료류,"된장, 개량, 찌개용",1,1.73,0.185,0.125,0.0559
조미료류,"된장, 보리",1,1.64,0.253,0.109,0.021
조미료류,"된장, 개량",1,1.93,0.1894,0.1373,0.0725
조미료류,"된장, 재래",1,1.42,0.0726,0.136,0.0689
조미료류,"마늘, 가루",1,3.49,0.6644,0.1862,0.0098
조미료류,"민트, 말린것",1,2.94,0.562,0.175,0.061
조미료류,"식초, 발사믹",1,0.88,0.1703,0.0049,0
조미료류,"뽕잎, 가루",1,2.75,0.542,0.242,0.027
조미료류,"산초, 가루",1,3.02,0.6857,0.0966,0.0401
조미료류,"생강, 가루",1,3.67,0.7174,0.1255,0.0329
조미료류,"소금, 가공염, 죽염",1,0,0,0.0001,0.0001
조미료류,"소금, 가공염, 퉁퉁마디(함초)",1,0.21,0.0517,0,0.0001
조미료류,"소금, 굵은소금",1,0,0,0,0
조미료류,"소금, 정제염",1,0.02,0.0039,0,0.0001
조미료류,"소금, 천일염",1,0.2,0.0495,0.0003,0
조미료류,"소금, 천일염, 가는소금",1,0.24,0.0599,0.0006,0
조미료류,"소금, 천일염, 굵은소금",1,0.16,0.0391,0,0
조미료류,"소금, 천일염, 소금꽃",1,0.21,0.053,0,0
조미료류,"소금, 천일염, 토판염",1,0.16,0.041,0,0
조미료류,"소금, 프랑스, 소금꽃",1,0.11,0.028,0,0
조미료류,"소금, 프랑스, 토판염",1,0.16,0.04,0,0
조미료류,"식초, 감식초",1,0.1,0.009,0.0162,0
조미료류,"식초, 사과식초",1,0.11,0.027,0,0
조미료류,"식초, 쌀식초",1,0.46,0.074,0.002,0
조미료류,"식초, 양조",1,0.01,0.0034,0.0002,0
조미료류,"식초, 포도식초",1,0.22,0.012,0.001,0
조미료류,"식초, 현미식초",1,0.17,0.0418,0.001,0.0001
조미료류,"양파, 가루",1,3.63,0.798,0.088,0.011
조미료류,"정향, 가루",1,3.98,0.664,0.072,0.136
조미료류,"짜장 소스, 가루",1,3.51,0.6742,0.1051,0.0433
조미료류,"짜장 소스, 레토르트",1,0.93,0.135,0.0242,0.0322
조미료류,"짜장 소스, 춘장",1,2.06,0.3046,0.118,0.0416
조미료류,"칠리, 가루",1,3.74,0.601,0.15,0.082
조미료류,"카레 소스, 가루",1,4.25,0.5576,0.0838,0.1869
조미료류,"카레 소스, 레토르트",1,0.72,0.1139,0.0247,0.0189
조미료류,"타임, 가루",1,3.42,0.698,0.065,0.052
조미료류,"후추, 검은색, 가루",1,3.62,0.6633,0.1287,0.05
조미료류,"후추, 흰색, 가루",1,3.76,0.701,0.101,0.064
조미료류,"식초, 알로에식초",1,0.12,0.03,0.001,0
조미료류,"식초, 배식초",1,0.43,0.105,0.002,0
조미료류,"고추장, 개량",1,2.05,0.5176,0.0366,0.0138
조미료류,"고추장, 재래",1,1.63,0.3524,0.0606,0.0268
조미료류,"깨소금, 가루, 볶은것",1,6.38,0.137,0.181,0.567
조미료류,"샐러드 드레싱, 사우전드아일랜드",1,2.87,0.1844,0.01,0.2323
조미료류,"샐러드 드레싱, 이탈리안",1,1.55,0.1692,0.0033,0.0954
조미료류,"샐러드 드레싱, 프렌치",1,4.19,0.1879,0.0087,0.3907
조미료류,"마요네즈, 저칼로리",1,3.41,0.1235,0.0089,0.3197
조미료류,"육두구, 가루",1,5.2,0.475,0.057,0.385
조미료류,"스파게티 소스, 토마토, 병조림",1,0.81,0.1343,0.0152,0.024
조미료류,"올스파이스, 가루",1,3.64,0.752,0.056,0.056
조미료류,"조미료, 멸치맛, 가루",1,2.11,0.3237,0.1412,0.0281
조미료류,"조미료, 쇠고기맛, 가루",1,2.57,0.4911,0.0586,0.0409
조미료류,"조미료, 액상",1,0.77,0.1302,0.0619,0
조미료류,"청국장, 가루",1,4.11,0.288,0.388,0.164
조미료류,"청국장, 찌개용",1,1.36,0.1042,0.1093,0.0588
조미료류,"파프리카, 가루",1,3.85,0.556,0.155,0.116
조미료류,"라벤다, 말린것",1,3.3,0.633,0.126,0.087
조미료류,"월계수, 잎, 말린것",1,3.13,0.7497,0.0761,0.0836
조미료류,"골든세이지, 말린것",1,3.85,0.736,0.016,0.093
조미료류,"로즈마리, 말린것",1,3.31,0.6406,0.0488,0.1522
조미료류,"코리아타임, 말린것",1,3.78,0.792,0.014,0.062
조미료류,"파슬리, 말린것",1,2.92,0.5064,0.2663,0.0548
조미료류,"고추냉이, 가루",1,2.99,0.551,0.2994,0.0345
조미료류,"고추냉이, 페이스트",1,1.48,0.3581,0.0303,0.0158
조미료류,"페퍼민트, 생것",1,0.7,0.1489,0.0375,0.0094
조미료류,"타라곤, 말린것",1,2.95,0.5022,0.2277,0.0724
조미료류,"오레가노, 말린것",1,2.65,0.6892,0.09,0.0428
조미료류,"레몬그라스(시트로넬라), 생것",1,0.99,0.2531,0.0182,0.0049
조리가공식품류,"김밥, 김치 김밥",1,1.38,0.243,0.044,0.026
조리가공식품류,"김밥, 샐러드 김밥",1,1.62,0.246,0.038,0.054
조리가공식품류,"김밥, 소고기 김밥",1,1.61,0.25,0.064,0.039
조리가공식품류,"김밥, 참치 김밥",1,1.67,0.245,0.058,0.051
조리가공식품류,"냉면, 물냉면",1,0.69,0.141,0.02,0.005
조리가공식품류,"냉면, 비빔냉면",1,1.14,0.223,0.036,0.011
조리가공식품류,"냉면, 열무냉면",1,0.66,0.122,0.026,0.007
조리가공식품류,"냉면, 회냉면",1,1.14,0.222,0.032,0.014
조리가공식품류,"덮밥, 불고기 덮밥",1,1.34,0.205,0.057,0.032
조리가공식품류,"덮밥, 오징어 덮밥",1,1.36,0.215,0.063,0.028
조리가공식품류,"덮밥, 제육 덮밥",1,1.56,0.231,0.06,0.044
조리가공식품류,"덮밥, 참치 덮밥",1,1.35,0.206,0.058,0.033
조리가공식품류,"덮밥, 회 덮밥",1,1.37,0.207,0.06,0.033
조리가공식품류,"라면, 면, 조리후",1,1.74,0.2979,0.0389,0.0437
조리가공식품류,"라면, 조리후",1,0.89,0.1468,0.02,0.0251
조리가공식품류,"라면, 비빔라면, 조리후",1,1.89,0.3101,0.0338,0.0567
조리가공식품류,"만두, 군만두",1,2.74,0.352,0.07,0.117
조리가공식품류,"만두, 물만두",1,1.31,0.156,0.056,0.051
조리가공식품류,"메밀 냉면 육수, 인스턴트",1,1.74,0.4258,0.0083,0.0005
